Title,Link
老年人慢性胃炎,https://jbk.39.net/lnrmxwy/
老年人神经梅毒,https://jbk.39.net/lnrsjmd/
老年人脑血栓形成,https://jbk.39.net/lnrnxsxc/
老年人间质性肺炎,https://jbk.39.net/lnrjzxfy/
老年人代谢性碱中毒,https://jbk.39.net/lnrdxxjzd/
老年人帕金森病,https://jbk.39.net/lnrpjsb/
老年人心房纤颤,https://jbk.39.net/lnrxfxc/
老年人慢性肾功能衰竭,https://jbk.39.net/lnrmxsgnsj/
老年人高血压危象,https://jbk.39.net/lnrgxywx/
老年人心肌梗死,https://jbk.39.net/lnrxjgs/
老年人泌尿系统感染,https://jbk.39.net/lnrmnxtgr/
老人剧烈咳嗽,https://jbk.39.net/zhengzhuang/lrjlks/
老年大便失禁,https://jbk.39.net/lndbsj/
多发脑梗塞性精神障碍,https://jbk.39.net/dfngsxjsza/
老年久病卧床,https://jbk.39.net/lnjbwc/
老年人高脂血症,https://jbk.39.net/lnrgzxz/
老年人梅毒性心脏病,https://jbk.39.net/lnrmdxxzb/
老年性震颤,https://jbk.39.net/zhengzhuang/lnxzc/
老年人脂肪肝,https://jbk.39.net/lnrzfg/
老年人胸腔积液与胸膜炎,https://jbk.39.net/lnrxqjyyxmy/
老年人缺铁性贫血,https://jbk.39.net/lnrqtxpx/
老年人肠易激综合征,https://jbk.39.net/lnrcyjzhz/
老年性癫痫,https://jbk.39.net/lnxdx/
老年人甲状腺功能低下,https://jbk.39.net/lnrjzxgndx/
飞蚊症,https://jbk.39.net/zhengzhuang/fwz/
老年静脉血栓症,https://jbk.39.net/lnjmxsz/
老年甲状腺功能减退症,https://jbk.39.net/lnjzxgnjtz/
老年人特发性肺纤维化,https://jbk.39.net/lnrtfxfxwh/
老年人肾病综合征,https://jbk.39.net/lnrsbzhz/
老年性眩晕,https://jbk.39.net/zhengzhuang/lnxxy/
老年人过敏性紫癜,https://jbk.39.net/lnrgmxzd/
老年人肝硬化,https://jbk.39.net/lnrgyh/
老年人急性左心衰竭,https://jbk.39.net/lnrjxzxsj/
老年人胃食管反流病,https://jbk.39.net/lnrwsgflb/
老年人支气管扩张,https://jbk.39.net/lnrzqgkz/
老年股骨头坏死,https://jbk.39.net/lnggths/
老年人心脏传导阻滞,https://jbk.39.net/lnrxzcdzz/
老年人神经症,https://jbk.39.net/lnrsjz/
老年人低钾血症,https://jbk.39.net/lnrdjxz/
老年人甲减性心脏病,https://jbk.39.net/lnrjjxxzb/
老年人流行性感冒,https://jbk.39.net/lnrlhxgm/
老年人正常压力脑积水,https://jbk.39.net/lnrzcylnjs/
老年人糖尿病肾病,https://jbk.39.net/lnrtnbsb/
老年人肥胖症,https://jbk.39.net/lnrfpz/
老年人脑栓塞,https://jbk.39.net/lnrnss/
老年人低钠血症,https://jbk.39.net/lnrdnxz/
老年人稳定型心绞痛,https://jbk.39.net/lnrwdxxjt/
老年人败血症,https://jbk.39.net/lnrbxz/
老年人急性胰腺炎,https://jbk.39.net/lnrjxyxy/
老年人吸入性肺炎,https://jbk.39.net/lnrxrxfy/
老年人糖尿病周围神经病,https://jbk.39.net/lnrtnbzwsjb/
老年褥疮,https://jbk.39.net/lnrc/
老年人泌尿系结石,https://jbk.39.net/lnrmnxjs/
老年人急性阑尾炎,https://jbk.39.net/lnrjxlwy/
老年人缺血性结肠炎,https://jbk.39.net/lnrqxxjcy/
老年人重症肌无力,https://jbk.39.net/lnrzzjwl/
老年人不稳定型心绞痛,https://jbk.39.net/lnrbwdxxjt/
下蹲困难,https://jbk.39.net/zhengzhuang/xdkn/
老年人低血糖昏迷,https://jbk.39.net/lnrdxthm/
老年人白细胞减少症和粒细胞缺乏症,https://jbk.39.net/lnrbxbjszhlxbqfz/
老年人风湿性心脏病,https://jbk.39.net/lnrfsxxzb/
老年人消化性溃疡,https://jbk.39.net/lnrxhxky/
老年人上消化道出血,https://jbk.39.net/lnrsxhdcx/
老年人甲状腺功能亢进症,https://jbk.39.net/lnrjzxgnkjz/
老人行动迟缓,https://jbk.39.net/zhengzhuang/lrhdch/
老年人血管性痴呆,https://jbk.39.net/lnrxgxcd/
老年人免疫性血小板减少性紫癜,https://jbk.39.net/lnrmyxxxbjsxzd/
过早衰老,https://jbk.39.net/zhengzhuang/gzsl/
腰椎肥大,https://jbk.39.net/zhengzhuang/yzfd/
老年人心脑综合征,https://jbk.39.net/lnrxnzhz/
老年人结节病,https://jbk.39.net/lnrjjb/
老年人自发性气胸,https://jbk.39.net/lnrzfxqx/
老年人结肠息肉,https://jbk.39.net/lnrjcxr/
老年人炎症性肠病,https://jbk.39.net/lnryzxcb/
体温,https://jbk.39.net/jiancha/twcl/
老年人慢性肾盂肾炎,https://jbk.39.net/lnrmxsysy/
老年人甲亢性心脏病,https://jbk.39.net/lnrjkxxzb/
老年人尿崩症,https://jbk.39.net/lnrnbz/
老年性舞蹈病,https://jbk.39.net/lnxwdb/
老年人多器官功能衰竭,https://jbk.39.net/lnrdqggnsj/
老年低温症,https://jbk.39.net/lndwz/
老年人胆石症,https://jbk.39.net/lnrdsz/
老年人睡眠呼吸暂停综合征,https://jbk.39.net/lnrsmhxztzhz/
老年人高钾血症,https://jbk.39.net/lnrgjxz/
老年人支原体肺炎,https://jbk.39.net/lnrzytfy/
老年人再生障碍性贫血,https://jbk.39.net/lnrzszaxpx/
老年人无症状性心肌缺血,https://jbk.39.net/lnrwzzxxjqx/
老年人缺血性心肌病,https://jbk.39.net/lnrqxxxjb/
血清PSA,https://jbk.39.net/jiancha/xpsajc/
老年人细菌性脑膜炎,https://jbk.39.net/lnrxjxnmy/
血清载脂蛋白a,https://jbk.39.net/jiancha/xqzzdbacd/
老年人短暂性大脑缺血性发作,https://jbk.39.net/lnrdzxdnqxxfz/
老年人原发性血小板增多症,https://jbk.39.net/lnryfxxxbzdz/
老年人呼吸衰竭,https://jbk.39.net/lnrhxsj/
老年人骨髓增生异常综合征,https://jbk.39.net/lnrgszsyczhz/
老年人急性淋巴细胞白血病,https://jbk.39.net/lnrjxlbxbbxb/
老年人阵发性室上性心动过速,https://jbk.39.net/lnrzfxssxxdgs/
老年人蛛网膜下腔出血,https://jbk.39.net/lnrzwmxqcx/
老年人颅内压增高,https://jbk.39.net/lnrlnyzg/
老年人糖尿病性心脏病,https://jbk.39.net/lnrtnbxxzb/
老年女性膀胱颈梗阻,https://jbk.39.net/lnnxbgjgz/
老年人假膜性小肠结肠炎,https://jbk.39.net/lnrjmxxcjcy/
老年人血栓性疾病,https://jbk.39.net/lnrxsxjb/
老年性慢性硬膜下血肿,https://jbk.39.net/lnxmxymxxz/
老年人结核性脑膜炎,https://jbk.39.net/lnrjhxnmy/
老年期谵妄,https://jbk.39.net/lnqzw/
血清降钙素,https://jbk.39.net/jiancha/jgs/
老年人急性肾功能衰竭,https://jbk.39.net/lnrjxsgnsj/
老年人原发性恶性高血压引起的恶性小动脉肾硬化,https://jbk.39.net/lnryfxexgxyyqdexxdmsyh/
老年挛缩,https://jbk.39.net/lnls/
老年人病毒性肝炎,https://jbk.39.net/lnrbdxgy/
老年人糖尿病酮症酸中毒,https://jbk.39.net/lnrtnbtzszd/
老年人甲状腺功能亢进危象,https://jbk.39.net/lnrjzxgnkjwx/
老年人终末期肺炎,https://jbk.39.net/lnrzmqfy/
老年人室性心动过速,https://jbk.39.net/lnrsxxdgs/
老年人食管裂孔疝,https://jbk.39.net/lnrsglks/
老年人变异型心绞痛,https://jbk.39.net/lnrbyxxjt/
老年人分水岭脑梗死,https://jbk.39.net/lnrfslngs/
老年人运动神经元病,https://jbk.39.net/lnrydsjyb/
老年人脱水,https://jbk.39.net/lnrts/
老年人药物性肝病,https://jbk.39.net/lnrywxgb/
老年人单纯疱疹病毒性脑炎,https://jbk.39.net/lnrdcpzbdxny/
老年人巨幼细胞性贫血,https://jbk.39.net/lnrjyxbxpx/
老年人恶性心包积液,https://jbk.39.net/lnrexxbjy/
颈部皱纹多,https://jbk.39.net/zhengzhuang/jbzwd/
老年人原发性高血压引起的良性小动脉肾硬化,https://jbk.39.net/lnryfxgxyyqdlxxdmsyh/
老年人溶血性贫血,https://jbk.39.net/lnrrxxpx/
老年人急性感染后肾炎,https://jbk.39.net/lnrjxgrhsy/
老年人急进性肾炎,https://jbk.39.net/lnrjjxsy/
老年人低钙血症,https://jbk.39.net/lnrdgxz/
老年人室性期前收缩,https://jbk.39.net/lnrsxqqss/
老年人扩张型心肌病,https://jbk.39.net/lnrkzxxjb/
老年人酒精性肝病,https://jbk.39.net/lnrjjxgb/
老年人脑心综合征,https://jbk.39.net/lnrnxzhz/
老年人脊髓压迫症,https://jbk.39.net/lnrjsypz/
老年人高粘血症,https://jbk.39.net/zhengzhuang/lnrgzxz/
老年人肺脓肿,https://jbk.39.net/lnrfnz/
老年人结肠憩室,https://jbk.39.net/lnrjcqs/
老年人非病变性眼前飞蚊,https://jbk.39.net/zhengzhuang/lnrfbbxyqfw/
绝经与阿尔茨海默病综合征,https://jbk.39.net/jjyaechmbzhz/
老年男性乳房无痛性肿块,https://jbk.39.net/zhengzhuang/lnnxrfwtxzk/
老年人急性非淋巴细胞白血病,https://jbk.39.net/lnrjxflbxbbxb/
老年性皮肤萎缩,https://jbk.39.net/lnxpfws/
老年人流泪多,https://jbk.39.net/zhengzhuang/lnrlld/
老年人肺性脑病,https://jbk.39.net/lnrfxnb/
老年人病态窦房结综合征,https://jbk.39.net/lnrbtdfjzhz/
老年人院内获得性肺炎,https://jbk.39.net/lnrynhdxfy/
老年人高钙血症,https://jbk.39.net/lnrggxz/
老年人先天性心血管疾病,https://jbk.39.net/lnrxtxxxgjb/
老年人嗜铬细胞瘤危象,https://jbk.39.net/lnrsgxblwx/
老年人酒精性心脏病,https://jbk.39.net/lnrjjxxzb1/
老年人肥厚型心肌病,https://jbk.39.net/lnrfhxxjb/
老年人钙化性瓣膜病,https://jbk.39.net/lnrghxbmb/
老年人脊髓亚急性联合变性,https://jbk.39.net/lnrjsyjxlhbx/
老年人上腔静脉受压综合征,https://jbk.39.net/lnrsqjmsyzhz/
老年人糖尿病乳酸性中毒,https://jbk.39.net/lnrtnbrsxzd/
老年人期前收缩,https://jbk.39.net/lnrqqss/
老年人环咽肌功能障碍,https://jbk.39.net/lnrhyjgnza/
老年人代谢性酸中毒,https://jbk.39.net/lnrdxxszd/
老年人心房扑动,https://jbk.39.net/lnrxfpd/
老年人高渗性非酮症糖尿病昏迷,https://jbk.39.net/lnrgsxftztnbhm/
卧床不起,https://jbk.39.net/zhengzhuang/wcbq/
老年人真性红细胞增多症,https://jbk.39.net/lnrzxhxbzdz/
老年人厌氧菌性肺炎,https://jbk.39.net/lnryyjxfy/
老年人肝性脑病,https://jbk.39.net/lnrgxnb/
老年癌症病人的急性感染,https://jbk.39.net/lnazbrdjxgr/
老年人急腹症,https://jbk.39.net/lnrjfz/
老年人急性呼吸窘迫综合征,https://jbk.39.net/lnrjxhxjpzhz/
老年人原发性骨髓纤维化,https://jbk.39.net/lnryfxgsxwh/
老年人慢性疾病性贫血,https://jbk.39.net/lnrmxjbxpx/
老年人主动脉夹层分离,https://jbk.39.net/lnrzdmjcfl/
老年人阳性杆菌肺炎,https://jbk.39.net/lnryxgjfy/
老年人呼吸性酸中毒,https://jbk.39.net/lnrhxxszd/
血管舒张性虚脱,https://jbk.39.net/zhengzhuang/xgszxxt/
老年人梗阻性肾病,https://jbk.39.net/lnrgzxsb/
老年人异位抗利尿素分泌综合征,https://jbk.39.net/lnrywklnsfmzhz/
老年人夏伊-德雷格综合征,https://jbk.39.net/lnrxydlgzhz/
老年人高钠血症,https://jbk.39.net/lnrgnxz/
老年人心室扑动与颤动,https://jbk.39.net/lnrxspdycd/
早衰症,https://jbk.39.net/zhengzhuang/wmcl/
老年人预激综合征,https://jbk.39.net/lnryjzhz/
老年人心脏淀粉样变性,https://jbk.39.net/lnrxzdfybx/
老年人霍奇金淋巴瘤,https://jbk.39.net/lnrhqjlbl/
老年人播散性血管内凝血,https://jbk.39.net/lnrbsxxgnnx/
血管翳,https://jbk.39.net/zhengzhuang/xgy/
老年人黏液性瓣膜病,https://jbk.39.net/lnrnyxbmb/
老年妇女乳房增大,https://jbk.39.net/zhengzhuang/lnfnrfzd/
血清载脂蛋白E,https://jbk.39.net/jiancha/xqzzdbecd/
老年人体检,https://jbk.39.net/jiancha/lnrtj/
老人性格孤僻,https://jbk.39.net/zhengzhuang/lrxggp/
脑血遗栓后症,https://jbk.39.net/nxshyz/
尿碘,https://jbk.39.net/jiancha/ndi/
近迫性昏迷,https://jbk.39.net/zhengzhuang/jpxhm/
滑膜液肉眼检查,https://jbk.39.net/jiancha/hmyryjc/
载脂蛋白E基因分型,https://jbk.39.net/jiancha/zzdbejyfx/
血清甲胎蛋白变异体,https://jbk.39.net/jiancha/jtdbbytafpv/
尿胆素,https://jbk.39.net/jiancha/nds/
脑脊液葡萄糖,https://jbk.39.net/jiancha/njyptt/
血清高敏CRP,https://jbk.39.net/jiancha/xqgmcrpcd/
脑脊液葡萄糖和血清葡萄糖比值,https://jbk.39.net/jiancha/njyptthxqpttbz/
尿苦杏仁酸,https://jbk.39.net/jiancha/nkxrs/
尿沉渣管型,https://jbk.39.net/jiancha/nczgx/
血清甲型肝炎抗原,https://jbk.39.net/jiancha/jxgyky/
尿多巴胺,https://jbk.39.net/jiancha/ndba/
胶体铁染色,https://jbk.39.net/jiancha/jttrs/
血清载脂蛋白CII,https://jbk.39.net/jiancha/xqzzdbciicd/
尿镁,https://jbk.39.net/jiancha/nmei/
脑脊液囊虫病间接血球凝集试验,https://jbk.39.net/jiancha/njyncbjjxqnjsy/
脑脊液神经肽,https://jbk.39.net/jiancha/njysjt/
脑脊液钠,https://jbk.39.net/jiancha/njyn/
脑脊液亮氨酸-脑啡肽,https://jbk.39.net/jiancha/njylasnft/
不随意运动检查,https://jbk.39.net/jiancha/bsyydjc/
脑脊液强啡肽,https://jbk.39.net/jiancha/njyqft/
脑脊液β2-微球蛋白,https://jbk.39.net/jiancha/njyb2wqdb/
尿沉渣管型检查,https://jbk.39.net/jiancha/nczgxjc/
失眠症,https://jbk.39.net/smz/
浑身酸痛,https://jbk.39.net/zhengzhuang/hsst/
慢性疲劳综合症,https://jbk.39.net/mxplzhz/
扁平足,https://jbk.39.net/bpz/
口吃,https://jbk.39.net/kc/
非性病性梅毒,https://jbk.39.net/fxbxmd/
空调病,https://jbk.39.net/ktb1/
晕车,https://jbk.39.net/zhengzhuang/yc/
手抽筋,https://jbk.39.net/zhengzhuang/scj/
持续发烧,https://jbk.39.net/zhengzhuang/cxfs/
四肢酸痛无力,https://jbk.39.net/zhengzhuang/szstwl/
冠状动脉造影,https://jbk.39.net/jiancha/gzdmzy/
脂肪酶,https://jbk.39.net/jiancha/zfm/
大生化检查,https://jbk.39.net/jiancha/dshjc/
阴道分泌物涂片,https://jbk.39.net/jiancha/ydfmwtpjc/
臀部酸痛,https://jbk.39.net/zhengzhuang/tbst/
心电图,https://jbk.39.net/jiancha/xdt/
精液检查,https://jbk.39.net/jiancha/jyjc/
BMI指数,https://jbk.39.net/jiancha/tzzs/
脑电图,https://jbk.39.net/jiancha/ndtjc/
打哈欠,https://jbk.39.net/zhengzhuang/dhq/
肾脏CT,https://jbk.39.net/jiancha/szctjc/
基础代谢,https://jbk.39.net/jiancha/jcdx/
疲乏,https://jbk.39.net/zhengzhuang/pf/
健康体检,https://jbk.39.net/jiancha/cgtj/
盆腔和阴道B超,https://jbk.39.net/jiancha/pqhydbc/
神经性贪食症,https://jbk.39.net/sjxtsz/
肺功能,https://jbk.39.net/jiancha/fgnjc/
椎管狭窄症,https://jbk.39.net/zgxzz/
无力,https://jbk.39.net/zhengzhuang/wl/
CT检查,https://jbk.39.net/jiancha/ctjc/
电脑病,https://jbk.39.net/dnb/
叶酸缺乏症,https://jbk.39.net/ysqfz/
体位,https://jbk.39.net/jiancha/tw/
下身肥胖,https://jbk.39.net/zhengzhuang/xsfp/
脉搏,https://jbk.39.net/jiancha/mb/
子宫疾病自检,https://jbk.39.net/jiancha/zgjbzj/
肠镜,https://jbk.39.net/jiancha/cj/
半乳糖血症,https://jbk.39.net/brtxz/
运动后全身酸痛,https://jbk.39.net/zhengzhuang/ydhqsst/
腹部CT,https://jbk.39.net/jiancha/fbct/
冠状动脉CT,https://jbk.39.net/jiancha/gzdmctjc/
闭眼单脚站立,https://jbk.39.net/jiancha/bydjzl/
血压测量,https://jbk.39.net/jiancha/xycl/
血液生化六项,https://jbk.39.net/jiancha/xyshlxjc/
直肠镜,https://jbk.39.net/jiancha/zcjjc/
周身不适,https://jbk.39.net/zhengzhuang/zsbs/
视力,https://jbk.39.net/jiancha/sl/
染色体,https://jbk.39.net/jiancha/rst/
基因检测,https://jbk.39.net/jiancha/dnajc/
易疲乏,https://jbk.39.net/zhengzhuang/ypf/
眼底检查,https://jbk.39.net/jiancha/ydjc/
过敏原检测,https://jbk.39.net/jiancha/gmysx/
自主神经功能检查,https://jbk.39.net/jiancha/zzsjgnjc/
动态血压监测(ABPM),https://jbk.39.net/jiancha/dtxyjcabpm/
包皮包茎检查,https://jbk.39.net/jiancha/bpbjjc/
精液量,https://jbk.39.net/jiancha/jyl/
大便红细胞,https://jbk.39.net/jiancha/fbhxb/
多基因遗传病,https://jbk.39.net/djyycb/
支原体检查,https://jbk.39.net/jiancha/zytjcf/
血清甲型肝炎抗体,https://jbk.39.net/jiancha/jxgykt/
肺部检查,https://jbk.39.net/jiancha/fbjc/
腰臀围比例,https://jbk.39.net/jiancha/ytwbl/
血清免疫球蛋白A,https://jbk.39.net/jiancha/xqmyqdbaiga/
阴道妇科常规检查,https://jbk.39.net/jiancha/ydfkcgjc/
幽门螺杆菌检测,https://jbk.39.net/jiancha/ymlgjjc/
检眼镜检查法,https://jbk.39.net/jiancha/jyjjcf/
精液气味,https://jbk.39.net/jiancha/jyqw/
SW阴茎超声血流检测,https://jbk.39.net/jiancha/swyjcsxljc/
高考体检,https://jbk.39.net/jiancha/gktj/
CT,https://jbk.39.net/jiancha/jsjtcsyctjc/
痉挛,https://jbk.39.net/zhengzhuang/jl1/
颈项强直,https://jbk.39.net/jiancha/jxqz/
过劳死,https://jbk.39.net/zhengzhuang/gl1/
血尿酸,https://jbk.39.net/jiancha/xns/
呻吟,https://jbk.39.net/zhengzhuang/sy3/
膀胱残余尿量,https://jbk.39.net/jiancha/bgcynlcd/
血管彩超,https://jbk.39.net/jiancha/xgcc/
乳房检查,https://jbk.39.net/jiancha/rfjc/
血流变学检查,https://jbk.39.net/jiancha/xlbxjc/
99Tmc-MIBI甲状腺显像,https://jbk.39.net/jiancha/99tmcmibijzxxx/
血清免疫球蛋白E,https://jbk.39.net/jiancha/xqmyqdbeige/
现代病,https://jbk.39.net/xdb/
脊柱压痛与叩击痛,https://jbk.39.net/jiancha/jzytykjt/
真菌组织病理学,https://jbk.39.net/jiancha/zjzzblx/
肘内翻,https://jbk.39.net/znfjx/
子宫及附件检查,https://jbk.39.net/jiancha/zgjfjjc/
体温,https://jbk.39.net/jiancha/twcl/
梅毒螺旋体血球凝集试验,https://jbk.39.net/jiancha/mdlxtxqnjsy/
血清间接胆红素,https://jbk.39.net/jiancha/jjdhs/
血清CA199,https://jbk.39.net/jiancha/tjkyca199/
单基因遗传病,https://jbk.39.net/djyycb1/
异常红细胞形态,https://jbk.39.net/jiancha/ychxbxtjc/
前列腺指检,https://jbk.39.net/jiancha/qlxzj/
乳房触诊,https://jbk.39.net/jiancha/rfcz/
血清PSA,https://jbk.39.net/jiancha/xpsajc/
血清载脂蛋白a,https://jbk.39.net/jiancha/xqzzdbacd/
血清骨碱性磷酸酶,https://jbk.39.net/jiancha/gjxlsm/
睡过之后精力没有恢复,https://jbk.39.net/zhengzhuang/sgzhjlmyhf/
结核杆菌检查,https://jbk.39.net/jiancha/jhgjjc/
身体质量指数,https://jbk.39.net/jiancha/stzlzs/
上消化道功能测定和显像,https://jbk.39.net/jiancha/sxhdgncdhxx/
小肠镜,https://jbk.39.net/jiancha/xcjjc/
高碳酸血症,https://jbk.39.net/zhengzhuang/gtsxz/
噪声病,https://jbk.39.net/zsb/
身高测试,https://jbk.39.net/jiancha/sgcs/
血清铁蛋白,https://jbk.39.net/jiancha/xqtdb/
不加热血清反应素实验,https://jbk.39.net/jiancha/bjrxqfyssy/
舒张压,https://jbk.39.net/jiancha/szy/
血清降钙素,https://jbk.39.net/jiancha/jgs/
职业病检查项目,https://jbk.39.net/jiancha/zybjcxm/
气道过敏试验,https://jbk.39.net/jiancha/qdgmsy/
腹腔镜,https://jbk.39.net/jiancha/fkj/
阴道毛滴虫检查,https://jbk.39.net/jiancha/ydmdcjc/
血清化学检查,https://jbk.39.net/jiancha/xqhxjc/
尿常规,https://jbk.39.net/jiancha/ncg/
蛋白质、氨基酸分解产物试验,https://jbk.39.net/jiancha/dbzajsfjcwsy/
促黄体生成素,https://jbk.39.net/jiancha/chtscslh/
维生素,https://jbk.39.net/jiancha/wss/
蛋白质类肿瘤标志物,https://jbk.39.net/jiancha/dbzlzlbzwjc/
外科检查,https://jbk.39.net/jiancha/wkjc/
PPD试验,https://jbk.39.net/jiancha/ppdsy/
尿红细胞位相,https://jbk.39.net/jiancha/nhxbwx/
眉间皱纹,https://jbk.39.net/zhengzhuang/mjzw/
内分泌检查,https://jbk.39.net/jiancha/nfmgnsy/
内窥镜,https://jbk.39.net/jiancha/nkjjc/
乳腺超声,https://jbk.39.net/jiancha/rxcsjc/
载脂蛋白A1\载脂蛋白B比值,https://jbk.39.net/jiancha/zzdba1zzdbbbz/
沙眼衣原体,https://jbk.39.net/jiancha/syyyt/
晕机,https://jbk.39.net/zhengzhuang/yj2/
办公室综合症,https://jbk.39.net/bgszhz/
支气管镜,https://jbk.39.net/jiancha/zqgjjc/
脊柱活动度,https://jbk.39.net/jiancha/jzhdd/
子宫颈涂片测试,https://jbk.39.net/jiancha/zgjtpcs/
疋氏（Pickweckian）综合征,https://jbk.39.net/zhengzhuang/sspickweckianzhz/
肾功能,https://jbk.39.net/jiancha/sgnjc/
鼻窦检查,https://jbk.39.net/jiancha/bdjc1/
多导睡眠图,https://jbk.39.net/jiancha/ddsmjcpsg/
血清干扰素,https://jbk.39.net/jiancha/grs/
内脏性肥胖,https://jbk.39.net/zhengzhuang/nzxfp/
阴道活检,https://jbk.39.net/jiancha/ydhj/
胃食管反流测定和显像,https://jbk.39.net/jiancha/wsgflcdhxx/
心前区重压感,https://jbk.39.net/zhengzhuang/xqqzyg/
淀粉酶,https://jbk.39.net/jiancha/dfm/
T淋巴细胞亚群,https://jbk.39.net/jiancha/tlbxbyq/
家庭主妇综征合征,https://jbk.39.net/jtzfzhz/
肝脏及胆囊叩诊,https://jbk.39.net/jiancha/gzjdnkz/
身高预测,https://jbk.39.net/jiancha/sgyc/
酒后四肢酸痛,https://jbk.39.net/zhengzhuang/jhszst/
尿胆红素,https://jbk.39.net/jiancha/ndhsbil/
膀胱镜,https://jbk.39.net/jiancha/pgjjc/
饭后困倦,https://jbk.39.net/zhengzhuang/fhkj/
血清异常凝血酶原,https://jbk.39.net/jiancha/ycnxmyapt/
无痛肠镜,https://jbk.39.net/jiancha/wtcj/
血清肌钙蛋白,https://jbk.39.net/jiancha/jgdb/
肌酸激酶,https://jbk.39.net/jiancha/jsjm/
纤维鼻咽镜,https://jbk.39.net/jiancha/xwbyj/
生长激素激发试验,https://jbk.39.net/jiancha/scjsjfsy/
皮肤涂片显微镜检查,https://jbk.39.net/jiancha/pftpxwjjc/
虹膜检查法,https://jbk.39.net/jiancha/hmjcf/
胃部检查,https://jbk.39.net/jiancha/wbjc/
压痛及反跳痛,https://jbk.39.net/jiancha/ytjftt/
尿流率,https://jbk.39.net/jiancha/nllcd/
雅皮士流感,https://jbk.39.net/ypslg/
皮损,https://jbk.39.net/jiancha/ps/
心理年龄测试,https://jbk.39.net/jiancha/xlnlcs/
睾丸自我检查,https://jbk.39.net/jiancha/gwzwjc/
新斯的明试验,https://jbk.39.net/jiancha/xsdmsy/
肝上、下界叩诊,https://jbk.39.net/jiancha/gsxjkz/
细菌学检验,https://jbk.39.net/jiancha/xjxjy/
风疹病毒抗体,https://jbk.39.net/jiancha/fzbdkt/
阴道肿块,https://jbk.39.net/jiancha/ydzk/
白带pH值,https://jbk.39.net/jiancha/bdphz/
睡眠中周期性腿动,https://jbk.39.net/zhengzhuang/smzzqxtd/
尿蛋白定量,https://jbk.39.net/jiancha/ndbdl/
血清胆碱酯酶,https://jbk.39.net/jiancha/djzm/
涂片,https://jbk.39.net/jiancha/tp/
男性生殖器发育自我检测,https://jbk.39.net/jiancha/nxszqfyzwjc/
痰液的一般性状,https://jbk.39.net/jiancha/tydybxzjc/
卧立位试验,https://jbk.39.net/jiancha/wlwsy/
运动性疲劳,https://jbk.39.net/zhengzhuang/ydxpl/
高钠试验,https://jbk.39.net/jiancha/gnsy/
血浆D-二聚体,https://jbk.39.net/jiancha/xjdejtcd/
免疫功能障碍,https://jbk.39.net/zhengzhuang/mygnza/
子宫位置,https://jbk.39.net/jiancha/zgwz/
经食管超声心动图,https://jbk.39.net/jiancha/jsgcsxdttee/
伯尔格试验,https://jbk.39.net/jiancha/begsy/
睾丸活检,https://jbk.39.net/jiancha/gwhj/
尿沉渣红细胞,https://jbk.39.net/jiancha/nczhxb/
前鼻镜,https://jbk.39.net/jiancha/qbjjc/
皮内试验,https://jbk.39.net/jiancha/pnsy/
二氧化碳结合力,https://jbk.39.net/jiancha/eyhtjhl/
14C呼气试验,https://jbk.39.net/jiancha/14chqsy/
皮肤与组织寄生虫的病原检查,https://jbk.39.net/jiancha/pfyzzjscdbyjc/
儿童龋齿预防保健,https://jbk.39.net/jiancha/etqcyfbj/
上消化道X线钡餐,https://jbk.39.net/jiancha/sxhdxxbc/
乳房自检,https://jbk.39.net/jiancha/rfzj/
无创产前基因检测,https://jbk.39.net/jiancha/tejxsc/
椎板间隙显微内窥镜,https://jbk.39.net/jiancha/zbjxxwnkj/
染色体核型分析,https://jbk.39.net/jiancha/rsthxfx/
儿童肺功能,https://jbk.39.net/jiancha/etfgnjc/
收缩压,https://jbk.39.net/jiancha/ssy/
颅脑超声检查,https://jbk.39.net/jiancha/lncsjc/
面部皮肤皱纹增多,https://jbk.39.net/zhengzhuang/mbpfzwzd/
体脂率,https://jbk.39.net/jiancha/tzfl/
纤维肠镜,https://jbk.39.net/jiancha/xwcj/
近红外线乳腺扫描,https://jbk.39.net/jiancha/jhwxrxsmjc/
心脏64排螺旋CT,https://jbk.39.net/jiancha/xz64plxctjc/
电子肠镜,https://jbk.39.net/jiancha/dzcj/
双合诊,https://jbk.39.net/jiancha/shz/
精子活动率,https://jbk.39.net/jiancha/jzhdl/
尿道口检查,https://jbk.39.net/jiancha/ndkjc/
电子支气管镜,https://jbk.39.net/jiancha/dzzqgjjc/
血清脂肪酶,https://jbk.39.net/jiancha/xqzfmlps/
胸腹部垫枕试验,https://jbk.39.net/jiancha/xfbdzsy/
肛门拭子检查法,https://jbk.39.net/jiancha/gmszjcf/
阴茎海绵体血管活性物质注射,https://jbk.39.net/jiancha/yjhmtxghxwzzs/
肌肉的失用性萎缩,https://jbk.39.net/zhengzhuang/jrdsyxws/
毛发矿物质,https://jbk.39.net/jiancha/mfkwzjc/
结核杆菌基因检测,https://jbk.39.net/jiancha/jhgjjyjcpcr/
腹肌松弛无力,https://jbk.39.net/zhengzhuang/fjscwl/
血清内因子阻断抗体测试,https://jbk.39.net/jiancha/xqnyzzdktcs/
浆细胞,https://jbk.39.net/jiancha/jxb/
阴茎海绵体造影,https://jbk.39.net/jiancha/yjhmtzy/
禀赋不足,https://jbk.39.net/zhengzhuang/bfbz/
